First_Reaction,Second_Reaction,Second_Reaction_Author,SBGN_Status,Cyclic?,Expected_Release,Review_Status,Approved/Rejected,Reasons_for_Rejection,Other_Comments
Transport of Citrate from Mitochondrial Matrix to cytosol,"D-fructose 6-phosphate + ATP => D-fructose 1,6-bisphosphate + ADP",,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O,"Joshi-Tope, G",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"ELOVL3,6,7 elongate PALM-CoA and Mal-CoA to 3OOD-CoA","D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"ELOVL1,4 elongate TCS-CoA and Mal-CoA to 3OHC-CoA","D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,ELOVL7 elongates ICS-CoA and Mal-CoA to 3ODC-CoA,"D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"ELOVL1,2,3,5 elongate AA-CoA and Mal-CoA to 3ODCT-CoA","D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"CPT1A,B transfers PALM to CAR","Gopinathrao, G",Same,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,"D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,,,,
Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA,(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,,,,
acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O,"ACSL3,4 ligates coenzyme A (CoA-SH) to palmitate yielding palmitoyl-coenzyme A in the pancreatic beta cell","May, B",Different,FALSE,,,,,
acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O,"ACSL1,3,5,6 ligate CoA to PALM to form PALM-CoA","Gopinathrao, G",Same,FALSE,,,,,
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate","poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate","glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate","poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]","D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate","D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+",,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate,,Different,FALSE,,,,,
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",MTA is cleaved and phosphorylated,"Stephan, R",Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP],,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate",(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP),,Different,FALSE,,under review,reject,connects different pathways,phosphate pool
"1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]",PNPLA5 hydrolyzes TAG,"D'Eustachio, P",Same,TRUE,,under review,reject,connects different pathways,futile cycle - TAG biosynthesis and TAG catabolism
"1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]",PNPLA4 hydrolyzes TAG,"D'Eustachio, P",Same,TRUE,,under review,reject,connects different pathways,futile cycle - TAG biosynthesis and TAG catabolism
"1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]","FITM1, FITM2 bind TAGs","Jassal, B",Different,FALSE,,under review,accept?,connects different pathways,TAG synthesis to TAG storage
AMP + H2O => IMP + NH4+ (AMPD),glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL],,Different,FALSE,,,,,
AMP + H2O => IMP + NH4+ (AMPD),"IMP + H2O + NAD+ => XMP + NADH + H+ [IMPDH1,2]","D'Eustachio, P",Different,FALSE,,,,,
AMP + H2O => IMP + NH4+ (AMPD),IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS],"D'Eustachio, P",Different,FALSE,,,,,
AMP + H2O => IMP + NH4+ (AMPD),Formation of phosphoribosyl pyrophosphate amidotransferase tetramer,,Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
(S)-Hydroxybutanoyl-CoA+NAD<=>Acetoacetyl-CoA+NADH+H,acetoacetyl-CoA + CoA <=> 2 acetyl-CoA,,Different,FALSE,,,,,
(S)-Hydroxybutanoyl-CoA+NAD<=>Acetoacetyl-CoA+NADH+H,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,,Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH,,Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH,"Jassal, B",Same,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA,,Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,PDK isoforms phosphorylate lipo-PDH,"Gopinathrao, G",Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate,,Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,"NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA","Jassal, B",Different,FALSE,,,,,
3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA,glutamate + acetyl CoA => N-acetyl glutamate + CoA,"D'Eustachio, P",Different,FALSE,,,,,
Decanoyl-CoA+FAD<=>trans-Dec-2-enoyl-CoA+FADH2,MECR dimer reduces tdec2-CoA to DEC-CoA,"Jassal, B",Same,TRUE,,,,,
HSD17B1 hydrogenates E1 to EST17b,HSD17B11 dehydrogenates EST17b to E1,"Jassal, B",Same,TRUE,,under review,reject,connects opposing reactions,futile cycle
HSD17B1 hydrogenates E1 to EST17b,CYP1B1 4-hydroxylates EST17b,"Jassal, B",Different,FALSE,,under review,reject?,connects different pathways,possible successive EST17b reactions?
Glucagon:GCGR mediates GTP-GDP exchange,G(s):GTP activates Adenylyl cyclase,"May, B",Same,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde,"D'Eustachio, P",Same,TRUE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+,,Same,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,GOT2 dimer deaminates L-Asp,,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,"kynurenine + 2-oxoglutarate => 4-(2-aminophenyl)-2,4-dioxobutanoic acid + glutamate","D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,"leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT2]",,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,alpha-ketoglutarate + NH4+ + NAD(P)H + H+ <=> glutamate + NAD(P)+ [GLUD1],,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT],,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,GOT2 dimer transfers amino group from L-Cys to 2OG to form 3MPYR and Glu,"Jassal, B",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,PXLP-K341-GPT2 transaminates L-Ala to form PYR,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,2-oxoglutarate [mitochondrial matrix] + 2-oxoadipate [cytosol] <=> 2-oxoglutarate [cytosol] + 2-oxoadipate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,alpha-aminoadipate + alpha-ketoglutarate <=> alpha-ketoadipate + glutamate,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA,,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde,"D'Eustachio, P",Same,TRUE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+,,Same,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,GOT2 dimer deaminates L-Asp,,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,"kynurenine + 2-oxoglutarate => 4-(2-aminophenyl)-2,4-dioxobutanoic acid + glutamate","D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,"leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT2]",,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,alpha-ketoglutarate + NH4+ + NAD(P)H + H+ <=> glutamate + NAD(P)+ [GLUD1],,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT],,Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,GOT2 dimer transfers amino group from L-Cys to 2OG to form 3MPYR and Glu,"Jassal, B",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,PXLP-K341-GPT2 transaminates L-Ala to form PYR,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,2-oxoglutarate [mitochondrial matrix] + 2-oxoadipate [cytosol] <=> 2-oxoglutarate [cytosol] + 2-oxoadipate [mitochondrial matrix],"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,alpha-aminoadipate + alpha-ketoglutarate <=> alpha-ketoadipate + glutamate,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O,"D'Eustachio, P",Different,FALSE,,,,,
(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA,,Different,FALSE,,,,,
2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde,(R)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,"D'Eustachio, P",Same,TRUE,,,,,
2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde,(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate,"D'Eustachio, P",Same,TRUE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde,"D'Eustachio, P",Same,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+,,Same,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane,"D'Eustachio, P",Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,GOT2 dimer deaminates L-Asp,,Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,"kynurenine + 2-oxoglutarate => 4-(2-aminophenyl)-2,4-dioxobutanoic acid + glutamate","D'Eustachio, P",Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,"leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT2]",,Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,alpha-ketoglutarate + NH4+ + NAD(P)H + H+ <=> glutamate + NAD(P)+ [GLUD1],,Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT],,Different,FALSE,,,,,
(S)-2-hydroxyglutarate + FAD => 2-oxoglutarate + FADH2,GOT2 dimer transfers amino group from L-Cys to 2OG to form 3MPYR and Glu,"Jassal, B",Different,FALSE,,,,,
