,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
3559,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
3560,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,reject,connects different pathways,phosphate pool
3561,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,reject,connects different pathways,phosphate pool
3562,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,reject,connects different pathways,phosphate pool
3563,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,reject,connects different pathways,phosphate pool
3564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,reject,connects different pathways,phosphate pool
3565,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75900"",""1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]"")",75900,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848339"",""PNPLA5 hydrolyzes TAG"")",8848339,"D'Eustachio, P",Yes,True,,,,reject,connects different pathways,futile cycle - TAG biosynthesis and TAG catabolism
3566,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75900"",""1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]"")",75900,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848338"",""PNPLA4 hydrolyzes TAG"")",8848338,"D'Eustachio, P",Yes,True,,,,reject,connects different pathways,futile cycle - TAG biosynthesis and TAG catabolism
3567,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75900"",""1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT1]"")",75900,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8857686"",""FITM1, FITM2 bind TAGs"")",8857686,"Jassal, B",No,False,,,,accept?,connects different pathways,TAG synthesis to TAG storage
3568,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76590"",""AMP + H2O => IMP + NH4+ (AMPD)"")",76590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70606"",""glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL]"")",70606,,No,False,,,,,,
3569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76590"",""AMP + H2O => IMP + NH4+ (AMPD)"")",76590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73794"",""IMP + H2O + NAD+ => XMP + NADH + H+ [IMPDH1,2]"")",73794,"D'Eustachio, P",No,False,,,,,,
3570,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76590"",""AMP + H2O => IMP + NH4+ (AMPD)"")",76590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111524"",""IMP + L-Aspartate + GTP => Adenylosuccinate + GDP + Pi [ADSS]"")",111524,"D'Eustachio, P",No,False,,,,,,
3571,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76590"",""AMP + H2O => IMP + NH4+ (AMPD)"")",76590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111285"",""Formation of phosphoribosyl pyrophosphate amidotransferase tetramer"")",111285,,No,False,,,,,,
3572,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3573,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3574,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3575,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3576,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3577,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3578,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3579,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77271"",""3-Oxotetradecanoyl-CoA+CoA-SH<=>Lauroyl-CoA"")",77271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3580,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3581,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3582,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3583,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3584,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3585,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3586,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3587,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77304"",""3-Oxopalmitoyl-CoA+CoA-SH<=>myristoyl-CoA"")",77304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3588,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3589,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3591,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3593,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3595,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77309"",""3-Oxododecanoyl-CoA+CoA-SH<=>Decanoyl-CoA"")",77309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3596,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77312"",""(S)-Hydroxybutanoyl-CoA+NAD<=>Acetoacetyl-CoA+NADH+H"")",77312,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74181"",""acetoacetyl-CoA + CoA <=> 2 acetyl-CoA"")",74181,,No,False,,,,,,
3597,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77312"",""(S)-Hydroxybutanoyl-CoA+NAD<=>Acetoacetyl-CoA+NADH+H"")",77312,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3598,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3600,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3601,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3602,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3603,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3604,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3605,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77321"",""3-Oxohexanoyl-CoA+CoA-SH<=>Butanoyl-CoA"")",77321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3607,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3608,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3609,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3610,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3611,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3612,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3613,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77329"",""3-Oxooctanoyl-CoA+CoA-SH<=>Hexanoyl-CoA"")",77329,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3614,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73916"",""2 acetyl-CoA <=> acetoacetyl-CoA + CoA"")",73916,,No,False,,,,,,
3615,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73918"",""acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH"")",73918,,No,False,,,,,,
3616,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8874745"",""ACAA2 tetramer transfers acyl group from Ac-CoA to acyl-CoA forming 3OA-CoA and CoA-SH"")",8874745,"Jassal, B",Yes,False,,,,,,
3617,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70975"",""Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA"")",70975,,No,False,,,,,,
3618,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""PDK isoforms phosphorylate lipo-PDH"")",203946,"Gopinathrao, G",No,False,,,,,,
3619,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70501"",""Pyruvate + CO2 + ATP => ADP + Orthophosphate + Oxaloacetate"")",70501,,No,False,,,,,,
3620,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8954468"",""NAT8L transfers acetyl group from Ac-CoA to L-Asp, forming NAA"")",8954468,"Jassal, B",No,False,,,,,,
3621,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77340"",""3-Oxodecanoyl-CoA+CoA-SH<=>Octanoyl-CoA"")",77340,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70542"",""glutamate + acetyl CoA => N-acetyl glutamate + CoA"")",70542,"D'Eustachio, P",No,False,,,,,,
3622,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77345"",""Decanoyl-CoA+FAD<=>trans-Dec-2-enoyl-CoA+FADH2"")",77345,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952873"",""MECR dimer reduces tdec2-CoA to DEC-CoA"")",8952873,"Jassal, B",Yes,True,,,,,,
3623,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""HSD17B1 hydrogenates E1 to EST17b"")",804969,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693390"",""HSD17B11 dehydrogenates EST17b to E1"")",5693390,"Jassal, B",Yes,True,,,,reject,connects opposing reactions,futile cycle
3624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""HSD17B1 hydrogenates E1 to EST17b"")",804969,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211951"",""CYP1B1 4-hydroxylates EST17b"")",211951,"Jassal, B",No,False,,,,reject?,connects different pathways,possible successive EST17b reactions?
3625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-825631"",""Glucagon:GCGR mediates GTP-GDP exchange"")",825631,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381704"",""G(s):GTP activates Adenylyl cyclase"")",381704,"May, B",Yes,False,,,,,,
3626,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-880002"",""(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate"")",880002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-880033"",""2-oxoglutarate + 4-hydroxybutyrate <=> (R)-2-hydroxyglutarate + succinate semialdehyde"")",880033,"D'Eustachio, P",Yes,True,,,,,,
3627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-880002"",""(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate"")",880002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71401"",""alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+"")",71401,,Yes,False,,,,,,
3628,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-880002"",""(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate"")",880002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-376851"",""Exchange of alpha-ketoglutarate (2-oxoglutarate) and malate across the inner mitochondrial membrane"")",376851,"D'Eustachio, P",No,False,,,,,,
3629,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-880002"",""(R)-2-hydroxyglutarate + succinate semialdehyde <=> 2-oxoglutarate + 4-hydroxybutyrate"")",880002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70596"",""GOT2 dimer deaminates L-Asp"")",70596,,No,False,,,,,,
