PathwayName,ReactionName,ReactomeID,Input,Output,OtherEntities
Interleukin-1 signaling,IRAK1 binds to MYD88 within the IL1R complex,R-HSA-446692,"[IRAK1 [cytosol],IL1R1:IL1:IL1RAP:p-T342,T345,S346-IRAK4:MYD88 dimer:TOLLIP [plasma membrane]]","[IL1R1:IL1:IL1RAP:p-T342,T345,S346-IRAK4:MYD88 dimer:TOLLIP:IRAK1 [plasma membrane]]",[]
Advanced glycosylation endproduct receptor signaling,The TRTK-12 fragment of F-actin capping protein alpha binds the AGER ligand S100B,R-HSA-879377,"[F-actin capping protein alpha protein fragment TRTK-12 [extracellular region],S100B homodimer [extracellular region]]",[F-actin capping protein fragment TRTK12:S100B homodimer [extracellular region]],[]
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,PVR binds CD226,R-HSA-199131,"[PVR [plasma membrane],CD226 [plasma membrane]]",[CD226:PVR [plasma membrane]],[]
Interleukin-27 signaling,p-Y701-STAT1 and p-Y705-STAT3 dissociate from IL27:IL27 receptor,R-HSA-8950441,"[p-Y701-STAT1:p-Y705-STAT3:IL27:EBI3:p-Y611-IL27RA:p-JAK1:p-Y-IL6ST:p-JAK1,p-JAK2,p-TYK2 [plasma membrane]]","[p-Y705-STAT3 [cytosol],IL27:EBI3:p-Y611-IL27RA:p-JAK1:p-Y-IL6ST:p-JAK1,p-JAK2,p-Y-TYK2:STAT1:STAT3 [plasma membrane],p-Y701-STAT1 [cytosol]]",[]
Regulation of TLR by endogenous ligand,HMGB1 binds TLR4:LY96,R-HSA-5432825,"[HC23,45-HMGB1 [extracellular region],TLR4:LY96 [plasma membrane]]","[HC23,45-HMGB1:TLR4:LY96 [plasma membrane]]",[]
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Sialic acid binds SIGLEC,R-HSA-5685607,"[Sialic acid [plasma membrane],SIGLEC [plasma membrane]]",[SIGLEC:sialic acid [plasma membrane]],[]
Regulation of IFNG signaling,Dephosphorylation of p-STAT1 dimer by nuclear isoform of TCPTP,R-HSA-997326,"[H2O [nucleoplasm],IFNG-activated factor (GAF) [nucleoplasm]]","[Pi [nucleoplasm],STAT1-1 [nucleoplasm]]",[PTPN2-1 [nucleoplasm]]
Dectin-2 family,PLCG2 translocates from cytosol to plasma membrane,R-HSA-5621347,"[pathogens:CLEC6A,CLEC4E:p-Y65,Y76-FCER1G dimer:p-6Y-SYK:p-Y753,Y759-PLCG2 [plasma membrane]]","[pathogens:CLEC6A,CLEC4E:p-Y65,Y76-FCER1G dimer:p-6Y-SYK [plasma membrane],p-Y753,Y759-PLCG2 [plasma membrane]]",[]
Receptor Mediated Mitophagy,ULK1 Translocates to the mitochondria,R-HSA-8948136,[ULK1 [cytosol]],[ULK1 [mitochondrial outer membrane]],[]
"Interleukin-3, Interleukin-5 and GM-CSF signaling",SHP1 and SHP2 bind the common beta chain,R-HSA-909738,"[PTPN6,PTPN11 [cytosol],High affinity binding complex dimers of cytokine receptors using Bc, inactive JAK2, p(Y593,628)-Bc [plasma membrane]]","[High affinity binding complex dimers of cytokine receptors using Bc, inactive JAK2,p(Y593,628)-Bc:SHP1, SHP2 [plasma membrane]]",[]
Interferon gamma signaling,Phosphorylation of STAT1 at Ser727,R-HSA-909552,"[ATP [cytosol],p-STAT1(Y701) bound to p-IFNGR1 [plasma membrane]]","[ADP [cytosol],p-STAT1 dimer bound to p-IFNGR1 [plasma membrane]]","[CaMKII and PKC-delta [cytosol],CaMKII [cytosol],CaMKII alpha/beta [cytosol],p-T287-CAMK2B [cytosol],p-T286-CAMK2A [cytosol],CaMKII delta/gamma [cytosol],p-T287-CAMK2D [cytosol],p-T287-CAMK2G [cytosol],PRKCD [cytosol]]"
MHC class II antigen presentation,MHC class II antigen processing,R-HSA-2130706,[unfolded antigen [lysosomal lumen]],[MHC class II epitopes [lysosomal lumen]],"[Cathepsin [lysosomal lumen],CTSC(25-134) [lysosomal lumen],CTSB(80-333) [lysosomal lumen],CTSK [lysosomal lumen],CTSO [lysosomal lumen],CTSH(116-335) [lysosomal lumen],CTSA(29-480) [lysosomal lumen],CTSE(54-401) [lysosomal lumen],CTSS [lysosomal lumen],CTSL2 [lysosomal lumen],CTSD(65-412) [lysosomal lumen],CTSL1(114-288) [lysosomal lumen],CTSF [lysosomal lumen]]"
Interleukin-23 signaling,"STAT3, STAT4 are phosphorylated by p-JAK2, p-TYK2 in IL23:IL23 receptor",R-HSA-8950269,"[ATP [cytosol],IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:STAT3:STAT4 [plasma membrane]]","[ADP [cytosol],IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:p-Y705-STAT3:p-Y693-STAT4 [plasma membrane]]","[IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:STAT3:STAT4 [plasma membrane],STAT4 [cytosol],IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2:STAT3 [plasma membrane],IL23A:IL12B:IL12RB1:p-TYK2:p-Y-IL23R:p-JAK2 [plasma membrane],IL12RB1:TYK2 [plasma membrane],TYK2 [cytosol],IL12RB1 [plasma membrane],IL12B:IL23A [extracellular region],IL23A [extracellular region],IL12B [extracellular region],p-Y-IL23R:p-JAK2 [plasma membrane],p-Y-IL23R [plasma membrane],p-JAK2 [cytosol],STAT3 [cytosol]]"
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,"IKBKA, IKBKB and IKBKG form IKK complex",R-HSA-5609665,"[IKBKG [cytosol],CHUK [cytosol],IKBKB [cytosol]]",[CHUK:IKBKB:IKBKG [cytosol]],[]
Interleukin-1 processing,Interleukin-1 family precursors are cleaved by caspase-1,R-HSA-448703,[Interleukin-1 family propeptides [cytosol]],"[Interleukin-1 family N-terminal propeptides [cytosol],Interleukin-1 family [cytosol]]","[Caspase-1 tetramer [cytosol],CASP1(120-197):CASP1(317-404) [cytosol],CASP1(317-404) [cytosol],CASP1(120-297) [cytosol],NFkB Complex [nucleoplasm],Nuclear factor NF-kappa-B [nucleoplasm],NFKB1(1-433) [nucleoplasm],NFKB2(1-454) [nucleoplasm],RELA [nucleoplasm]]"
Senescence-Associated Secretory Phenotype (SASP),ERK1/2/5 activate RSK1/2/3,R-HSA-198746,"[ATP [nucleoplasm],Ribosomal protein S6 kinase [nucleoplasm]]","[ADP [nucleoplasm],Phospho-Ribosomal protein S6 kinase [nucleoplasm]]","[p-MAPK3/MAPK1/MAPK7 dimers [nucleoplasm],p-Y185,Y187 MAPK1 dimer [nucleoplasm],p-T185,Y187-MAPK1 [nucleoplasm],p-T1218, Y220 MAPK7 dimer [nucleoplasm],p-T218,Y220-MAPK7 [nucleoplasm],p-T202, Y204 MAPK3 dimer [nucleoplasm],p-T202,Y204-MAPK3 [nucleoplasm]]"
Generation of second messenger molecules,Recruitment of ITK to SLP-76,R-HSA-202375,"[ITK [cytosol],p-Y113,128,145-SLP-76:GADS:LAT [plasma membrane]]","[ITK:p-Y113,128,145-SLP-76:GADS:LAT [plasma membrane]]",[]
Regulation of Complement cascade,CD59 inhibits MAC formation,R-HSA-2530445,"[CD59 [plasma membrane],C5b:C6:C7:C8 [plasma membrane],C9(22-559) [extracellular region]]",[CD59:C5b-C9 [plasma membrane]],[]
CLEC7A (Dectin-1) signaling,PKC-delta translocates to plasma membrane,R-HSA-5607734,"[DAGs [plasma membrane],p-T507,S645,S664-PRKCD [cytosol]]","[DAGs:p-T507,S645,S664-PRKCD [plasma membrane]]",[]
Interleukin receptor SHC signaling,SHC1 mediates cytokine-induced phosphorylation of GAB2,R-HSA-912527,"[ATP [cytosol],Interleukin receptor compexes with activated Shc:GRB2:GAB2 [plasma membrane]]","[ADP [cytosol],Interleukin receptor complexes with activated Shc:GRB2:p-GAB2 [plasma membrane]]",[]
OAS antiviral response,OAS3 produces oligoadenylates,R-HSA-8985091,[ATP [cytosol]],"[PPi [cytosol],2'-5' oligoadenylate [cytosol]]","[OAS3:OAS3 ligand [cytosol],OAS3 [cytosol],OAS3 ligand [cytosol],WNV dsRNA intermediate form [cytosol],Sindbis virus dsRNA intermediate form [cytosol],Influenza A dsRNA intermediate form [cytosol],Dengue virus dsRNA intermediate form [cytosol]]"
Cross-presentation of soluble exogenous antigens (endosomes),Exogenous soluble antigen targeted to more stable early endosome,R-HSA-1236940,[MR:soluble antigen [early endosome membrane]],"[MR/other probable receptors [early endosome membrane],Exogenous soluble antigen [early endosome lumen]]",[]
Macroautophagy,ATG5:ATG12 binds ATG16L1,R-HSA-5682012,"[GlyK130-ATG5:ATG12 [cytosol],ATG16L1 [cytosol]]",[ATG16L1 complex [cytosol]],[]
TNFR2 non-canonical NF-kB pathway,TNFA binds TNFR2,R-HSA-5668404,"[TNFRSF1B [plasma membrane],TNF(1-233) trimer [plasma membrane]]",[TNFA trimer:TNFR2 [plasma membrane]],[]
Interleukin-15 signaling,IL15 binds IL15RA,R-HSA-8983307,"[IL15 [extracellular region],IL15RA [plasma membrane]]",[IL15:IL15RA [plasma membrane]],[]
PIP3 activates AKT signaling,AKT binds PDPK1,R-HSA-2317314,"[PDPK1:PIP3 [plasma membrane],p-S-AKT:PIP3 [plasma membrane]]",[p-S-AKT:PDPK1:PIP3 [plasma membrane]],[]
DAP12 interactions,Interaction of DAP12 and MDL-1,R-HSA-210271,"[CLEC5A [plasma membrane],DAP12 dimer [plasma membrane]]",[DAP12 dimer:MDL-1 [plasma membrane]],[]
Interleukin-12 signaling,IL12A:IL12B translocates from late endosome lumen to extracellular region,R-HSA-8950347,[IL12A:IL12B [late endosome lumen]],[IL12A:IL12B [extracellular region]],[VAMP7 [late endosome membrane]]
Macroautophagy,LC3 binds ATG7 dimer,R-HSA-5682011,"[ATG7 dimer [cytosol],LC3 family [cytosol]]",[LC3:CysO572-ATG7:ATG7 [cytosol]],[]
STING mediated induction of host immune responses,IFI16 binds cytosolic dsDNA,R-HSA-1834951,"[IFI16 [cytosol],IFI16 ligands [cytosol]]",[dsDNA:IFI16 [cytosol]],[]
Other interleukin signaling,IL34 dimer binds PTPRZ1,R-HSA-8981657,"[PTPRZ1 [plasma membrane],IL34 dimer [extracellular region]]",[IL34 dimer:PTPRZ1 [plasma membrane]],[]
FLT3 Signaling,FLT3LG dimer:FLT3 dimer autophosphorylates,R-HSA-9604767,"[FLT3LG dimer:FLT3 dimer [plasma membrane],ATP [cytosol]]","[Active FLT3 [plasma membrane],ADP [cytosol]]","[FLT3LG dimer:FLT3 dimer [plasma membrane],FLT3 [plasma membrane],FLT3LG dimer:FLT3 [plasma membrane],FLT3LG dimer [extracellular region],FLT3LG [extracellular region]]"
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",Binding of newly synthesized MHC class I heavy chain (HC) with calnexin,R-HSA-983145,"[monoglucosylated MHC class I HC [integral component of lumenal side of endoplasmic reticulum membrane],Chaperones calnexin/BiP [integral component of lumenal side of endoplasmic reticulum membrane]]",[monoglucosylated MHC class I HC:Calnexin/BiP [integral component of lumenal side of endoplasmic reticulum membrane]],[]
MHC class II antigen presentation,Cleavage of lip22 to lip10,R-HSA-2130504,[MHC II:lip22 nonamer [lysosomal membrane]],[MHC II:lip10 nonamer [lysosomal membrane]],"[Cathepsin [lysosomal lumen],CTSL2 [lysosomal lumen],CTSC(25-134) [lysosomal lumen],CTSB(80-333) [lysosomal lumen],CTSD(65-412) [lysosomal lumen],CTSK [lysosomal lumen],CTSO [lysosomal lumen],CTSH(116-335) [lysosomal lumen],CTSL1(114-288) [lysosomal lumen],CTSA(29-480) [lysosomal lumen],CTSF [lysosomal lumen],CTSE(54-401) [lysosomal lumen],CTSS [lysosomal lumen]]"
Regulation of Complement cascade,Factor H binds to C3b,R-HSA-976768,"[CFH [extracellular region],C3b [extracellular region]]",[CFH:C3b [extracellular region]],[]
Interleukin-15 signaling,p-Y-STAT3:p-STAT5 translocates to the nucleus,R-HSA-8983379,"[p-Y-STAT3:p-STAT5A,p-STAT5B [cytosol]]","[p-Y-STAT3:p-STAT5A,p-STAT5B [nucleoplasm]]",[]
FCERI mediated Ca+2 mobilization,Calcineurin binds and dephosphorylates NFAT,R-HSA-2730849,"[H2O [cytosol],Phosphorylated NFATC1,2,3 [cytosol],Calcineurin:Calmodulin (CaN:CaM) [cytosol]]","[Pi [cytosol],NFAT:CaN:CaM [cytosol]]","[Calcineurin:Calmodulin (CaN:CaM) [cytosol],Calcineurin alpha regulatory subunit:Calcium [cytosol],Ca2+ [cytosol],PPP3R1 [cytosol],PPP3CA,B:Calmodulin [cytosol],PPP3CA,B:Fe3+:Zn2+ [cytosol],Zn2+ [cytosol],Fe3+ [cytosol],PPP3CA,B [cytosol],PPP3CB [cytosol],PPP3CA [cytosol],CALM1:4xCa2+ [cytosol],CALM1 [cytosol]]"
Interleukin-6 signaling,"Tyrosine phosphorylated IL6ST binds STAT1,STAT3",R-HSA-1112565,"[STAT1, STAT3 [cytosol],Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs [plasma membrane]]","[Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:STAT1,STAT3 [plasma membrane]]",[]
Role of phospholipids in phagocytosis,Phosphorylation and activation of PLCG,R-HSA-2029268,"[clustered IgG-Ag:p-FCGRs:p-6Y-SYK:PLCG [plasma membrane],PI(3,4,5)P3 [plasma membrane],ATP [cytosol]]","[clustered IgG-Ag:p-FCGRs:p-6Y-SYK:p-3Y-PLCG [plasma membrane],ADP [cytosol]]","[clustered IgG-Ag:p-FCGRs:p-6Y-SYK:PLCG [plasma membrane],PLC gamma1,2 [cytosol],PLCG1 [cytosol],PLCG2 [cytosol],clustered IgG-Ag:p-FCGRs:p-6Y-SYK [plasma membrane],clustered IgG-Ag:p-FCGRs [plasma membrane],Antigen:IgG [plasma membrane],IgG [extracellular region],IgG Heavy Chain [extracellular region],Ig Heavy Chain V Region [extracellular region],IGHV7-81(1-?) [extracellular region],Ig heavy chain V-I region EU [extracellular region],Ig heavy chain V-II region OU [extracellular region],Ig heavy chain V-III region BRO [extracellular region],Ig heavy chain V-III region KOL [extracellular region],Ig heavy chain V-III region DOB [extracellular region],Ig heavy chain V-II region MCE [extracellular region],Ig heavy chain V-III region BUT [extracellular region],Ig heavy chain V-II region NEWM [extracellular region],Ig heavy chain V-II region WAH [extracellular region],Ig heavy chain V-III region JON [extracellular region],Ig heavy chain V-III region TRO [extracellular region],IgH  heavy chain V-III region VH26 precursor [extracellular region],IGHV1-2 [extracellular region],Ig heavy chain V-III region WEA [extracellular region],Ig heavy chain V-I region HG3 [extracellular region],Ig heavy chain V-II region ARH-77 [extracellular region],IGHV(1-?) [extracellular region],Ig heavy chain V-III region CAM [extracellular region],IgG C region [extracellular region],IGHG4 [extracellular region],IGHG1 [extracellular region],IGHG3 [extracellular region],IGHG2 [extracellular region],Ig Antibody Light Chain [extracellular region],Immunoglobulin Lambda Light Chain [extracellular region],Ig Lamda Light Chain V Region [extracellular region],IGLV8-61(1-?) [extracellular region],IGLV4-3(1-?) [extracellular region],IGLV5-37(1-?) [extracellular region],IGLV2-18(1-?) [extracellular region],IGLV3-16(1-?) [extracellular region],IGLV2-33(1-?) [extracellular region],Ig lambda chain V-I region NEW [extracellular region],IGLV1-36(1-?) [extracellular region],IGLV7-43(1-?) [extracellular region],Ig lambda chain V-II region MGC [extracellular region],Ig lambda chain V-IV region Bau [extracellular region],IGLV1-44(1-?) [extracellular region],Ig lambda chain V-IV region Hil [extracellular region],IGLV5-45(1-?) [extracellular region],IGLV1-40(1-?) [extracellular region],Ig lambda chain V-I region HA [extracellular region],IGLV3-22(1-?) [extracellular region],Ig lambda chain V-VI region AR [extracellular region],Ig lambda chain V-III region SH [extracellular region],IGLV4-60(1-?) [extracellular region],IGLV7-46(1-?) [extracellular region],IGLV10-54(1-?) [extracellular region],Ig lambda chain V-III region LOI [extracellular region],IGLV2-23(1-?) [extracellular region],Ig lambda chain V-I region NEWM [extracellular region],IGLV4-69(1-?) [extracellular region],IGLV3-25(1-?) [extracellular region],IGLV2-11(1-?) [extracellular region],Ig lambda chain V region 4A [extracellular region],IGLV3-27(1-?) [extracellular region],IGLV3-12(1-?) [extracellular region],IGLV11-55(1-?) [extracellular region],Ig lambda chain V-I region VOR [extracellular region],Ig lambda chain V-II region NEI [extracellular region],Ig lambda chain V-IV region Kern [extracellular region],Ig lambda chain V-II region BOH [extracellular region],Ig lambda chain V-II region TOG [extracellular region],Ig Lambda C region [extracellular region],IGLC6 [extracellular region],IGLC1 [extracellular region],IGLC2 [extracellular region],IGLC3 [extracellular region],IGLC7 [extracellular region],Immunoglobulin Kappa Light Chain [extracellular region],IGKC [extracellular region],Ig Kappa Light Chain V Region [extracellular region],IGKV4-1(21-?) [extracellular region],Ig kappa chain V-III region B6 [extracellular region],Ig kappa chain V-II region FR [extracellular region],Ig kappa chain V-I region HK101 [extracellular region],Ig kappa chain V-II region Cum [extracellular region],IGKV3D-20 [extracellular region],IGLV(23-?) [extracellular region],Ig kappa chain V-I region Wes [extracellular region],Ig kappa chain V-I region AG [extracellular region],Ig kappa chain V-II region RPMI 6410 [extracellular region],Ig kappa chain V-III region POM [extracellular region],Ig kappa chain V-I region Daudi [extracellular region],IGKV1-12 [extracellular region],Ig kappa chain V-III region VG [extracellular region],IGKV2D-30 [extracellular region],Ig kappa chain V-I region DEE [extracellular region],Ig kappa chain V-I region Gal [extracellular region],IGKV2-28 [extracellular region],Ig kappa chain V-I region BAN [extracellular region],IGKV1-5(23-?) [extracellular region],Ig kappa chain V region EV15 [extracellular region],Ig kappa chain V-I region AU [extracellular region],IGKVA18(21-?) [extracellular region],Antigen [plasma membrane],p-FCGRs [plasma membrane],FCGRIIIA:p-2Y-CD3G/p-6Y-CD3Z dimers [plasma membrane],p-CD3 dimers [plasma membrane],p-Y160,Y171-CD3G:p-6Y-CD3Z [plasma membrane],p-6Y-CD247 [plasma membrane],p-Y160,Y171-CD3G [plasma membrane],p-Y160,Y171-CD3G dimer [plasma membrane],p-6Y-CD247 dimer [plasma membrane],FCGR3A [plasma membrane],FCGRIA:p-Y160,Y171-CD3G dimer [plasma membrane],FCGR1A [plasma membrane],p-Y288,Y304-FCGR2A [plasma membrane],p-6Y-SYK [cytosol]]"
Regulation of actin dynamics for phagocytic cup formation,Transphosphorylation of pLIMK1,R-HSA-419644,"[ATP [cytosol],pLIMK dimer:HSP-90 [cytosol]]","[ADP [cytosol],Active LIMK1 [cytosol],HSP90AA1,HSP90AB1 [cytosol]]","[pLIMK dimer:HSP-90 [cytosol],HSP90AA1,HSP90AB1 [cytosol],HSP90AA1 [cytosol],HSP90AB1 [cytosol],p-T508-LIMK1 [cytosol]]"
Other interleukin signaling,IL34 dimerizes,R-HSA-448632,[IL34 [extracellular region]],[IL34 dimer [extracellular region]],[]
Downstream TCR signaling,Activation of TAK1-TAB2 complex,R-HSA-202510,"[TAB2/TAK1 complex [cytosol],Ub-TRAF6 trimer bound to CBM complex [plasma membrane],ATP [cytosol]]","[ADP [cytosol],TAK1/TAB2 complex bound to TRAF6/CBM complex [plasma membrane]]","[TAB2/TAK1 complex [cytosol],p-MAP3K7 [cytosol],TAB2 [plasma membrane]]"
Macroautophagy,ULK1 phosphorylates Beclin-1,R-HSA-5679205,"[ATP [cytosol],Beclin-1 complex [endoplasmic reticulum membrane]]","[ATG14:PIK3C3:PIK3R4:p-S15-BECN1 [endoplasmic reticulum membrane],ADP [cytosol]]","[p-AMPK heterotrimer:AMP:p-T180,S317,467,556,638,T575-ULK1:ATG13:RB1CC1:ATG101 [endoplasmic reticulum membrane],p-AMPK heterotrimer:AMP [cytosol],AMP [cytosol],p-AMPK heterotrimer [cytosol],p-AMPK alpha [cytosol],p-T183-PRKAA1 [cytosol],p-T172-PRKAA2 [cytosol],AMPK beta [cytosol],PRKAB1 [cytosol],PRKAB2 [cytosol],AMPK gamma [cytosol],PRKAG2 [cytosol],PRKAG1 [cytosol],PRKAG3 [cytosol],p-T180,S317,467,556,638,T575-ULK1:p-ATG13:p-RB1CC1:ATG101 [endoplasmic reticulum membrane],RB1CC1 [endoplasmic reticulum membrane],p-T180,S317,S467,S556,S638,T575-ULK1 [endoplasmic reticulum membrane],p-ATG13 [endoplasmic reticulum membrane],ATG101 [endoplasmic reticulum membrane]]"
Growth hormone receptor signaling,JAK2 binds STAT1/3,R-HSA-1168768,"[STAT1, STAT3 [cytosol],Growth Hormone: Activated Growth Hormone Receptor- p(Y1007)-JAK2 dimer [plasma membrane]]",[Growth Hormone: Activated Growth Hormone Receptor:p(Y1007)-JAK2 dimer:STAT1/STAT3 [plasma membrane]],[]
IL-6-type cytokine receptor ligand interactions,LIF binds LIFR,R-HSA-6783681,"[LIF [extracellular region],JAKs:LIFR [plasma membrane]]",[LIF:LIFR:JAKs [plasma membrane]],[]
Butyrophilin (BTN) family interactions,BTN1A1 binds xanthine oxidoreductase (XDH),R-HSA-8851044,"[XDH [cytosol],BTN1A1 [plasma membrane]]",[BTN1A1:XDH [plasma membrane]],[]
VEGFA-VEGFR2 Pathway,RAC1:GTP and PIP3 bind WAVE Regulatory Complex (WRC),R-HSA-2029465,"[WAVE Regulatory Complex [cytosol],PI(3,4,5)P3 [plasma membrane],BAIAP2 [cytosol],RAC1:GTP [plasma membrane]]",[WRC:IRSp53/58:RAC1:GTP:PIP3 [plasma membrane]],[]
Interleukin-7 signaling,p-STAT3 dissociates from TSLP:IL7R:CRLF2:p-STAT3 complex,R-HSA-8983078,[IL7R:TSLP:CRLF2:p-STAT3 [plasma membrane]],"[p-STAT3 [cytosol],IL7R:TSLP:CRLF2 [plasma membrane]]",[]
Interferon alpha/beta signaling,IFN alpha/beta binds to IFNAR2,R-HSA-909720,"[IFNAR2:JAK1:STAT2 [plasma membrane],IFN alpha/beta (IFNA/B) [extracellular region]]",[IFNA/B:IFNAR2:JAK1:STAT2 [plasma membrane]],[]
Other interleukin signaling,CD4 binds Interleukin-16,R-HSA-449087,"[IL16(1212-1332) [extracellular region],CD4 [plasma membrane]]",[CD4:IL16(1212-1332) [plasma membrane]],[]
TNFs bind their physiological receptors,CD70 binds CD27,R-HSA-5669024,"[CD27 [plasma membrane],CD70 homotrimer [plasma membrane]]",[CD27:CD70 homotrimer [plasma membrane]],[]
Oxidative Stress Induced Senescence,Activated human MKK3/MKK6 phosphorylates p38 MAPK complexed with MAPKAPK2 or MAPKAPK3,R-HSA-450333,"[ATP [nucleoplasm],p38 MAPK:MAPKAPK2,3 [nucleoplasm]]","[ADP [nucleoplasm],p-p38 MAPK: MAPKAPK2,3 [nucleoplasm]]","[p-S189,T193-MAP2K3, p-S207,T211-MAP2K6 [nucleoplasm],p-S189,T193-MAP2K3 [nucleoplasm],p-S207,T211-MAP2K6 [nucleoplasm]]"
DAP12 signaling,Phosphorylation of PLC-gamma by p-BTK/p-SYK,R-HSA-2424487,"[p-5Y-LAT:GRB2:SOS1:GADS:p-3Y-SLP-76:PLCG:VAV:p-Y223,Y551-BTK [plasma membrane],ATP [cytosol]]","[ADP [cytosol],p-5Y-LAT:GRB2:SOS:GADS:p-3Y-SLP-76:p-2Y-BTK:VAV:p-PLCG [plasma membrane]]","[p-SYK/p-BTK [plasma membrane],DAP12 Receptors:p-DAP12:p-6Y-SYK [plasma membrane],DAP12 receptors:p-Y91,Y102-DAP12 dimer [plasma membrane],DAP12 receptors [plasma membrane],CD94:NKG2C:HLA-E [plasma membrane],HLA-E [plasma membrane],HLA class I histocompatibility antigen, E alpha chain precursor [plasma membrane],B2M(21-119) [plasma membrane],CD94:NKG2C [plasma membrane],KLRD1 [plasma membrane],KLRC2 [plasma membrane],TREM2 [plasma membrane],NKG2D dimer [plasma membrane],KLRK1 [plasma membrane],p-Y91,Y102-DAP12 dimer [plasma membrane],p-Y91,Y102-TYROBP [plasma membrane],FYN,LCK [cytosol],FYN [cytosol],LCK [cytosol],p-6Y-SYK [cytosol],p-5Y-LAT:GRB2:SOS1:GADS:p-3Y-SLP-76:PLCG:VAV:p-Y223,Y551-BTK [plasma membrane],p-Y223,Y551-BTK [cytosol],p-5Y-LAT:p-SHC1:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG [plasma membrane],p-5Y-LAT:p-SHC1:GRB2:SOS1 [plasma membrane],p-SHC1:GRB2:SOS [cytosol],GRB2-1:SOS1 [cytosol],SOS1 [cytosol],GRB2-1 [cytosol],p-Y239,Y240,Y317-SHC1-2 [cytosol],p-5Y-LAT-2 [plasma membrane],PLC gamma1,2 [cytosol],PLCG1 [cytosol],PLCG2 [cytosol],GADS:p-Y113,Y128,Y145-SLP-76 [cytosol],GRAP2 [cytosol],p-Y113,128,145-LCP2 [cytosol],PI(3,4,5)P3 [plasma membrane],VAV2,VAV3 [cytosol],VAV2 [cytosol],VAV3 [cytosol]]"
Macroautophagy,ULK complex translocates to the ER,R-HSA-5679239,"[p-AMPK heterotrimer:AMP:p-T180,S317,467,556,638,T575-ULK1:p-ATG13:p-RB1CC1:ATG101 [cytosol]]","[p-AMPK heterotrimer:AMP:p-T180,S317,467,556,638,T575-ULK1:ATG13:RB1CC1:ATG101 [endoplasmic reticulum membrane]]",[]
Interferon alpha/beta signaling,Phosphorylation of INFAR1 by TYK2,R-HSA-909730,"[ATP [cytosol],IFNA/B:IFNAR2:p-JAK1:STAT2:IFNAR1:p-TYK2 [plasma membrane]]","[ADP [cytosol],IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2 [plasma membrane]]","[IFNA/B:IFNAR2:p-JAK1:STAT2:IFNAR1:p-TYK2 [plasma membrane],IFNA/B:IFNAR2:p-JAK1:STAT2 [plasma membrane],IFN alpha/beta (IFNA/B) [extracellular region],IFNA [extracellular region],IFNA16 [extracellular region],IFNA1 [extracellular region],IFNA21 [extracellular region],IFNA4 [extracellular region],IFNA7 [extracellular region],IFNA8 [extracellular region],IFNA10 [extracellular region],IFNA5 [extracellular region],IFNA2 [extracellular region],IFNA14 [extracellular region],IFNA17 [extracellular region],IFNA6 [extracellular region],IFNB1 [extracellular region],IFNAR2:p-JAK1:STAT2 [plasma membrane],STAT2 [cytosol],p-Y-JAK1 [cytosol],IFNAR2-2 [plasma membrane],IFNAR1:p-TYK2 [plasma membrane],IFNAR1 [plasma membrane],p-Y1054,Y1055-TYK2 [cytosol]]"
